Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Expenses,Children,Age,Relationship Status,TotalAcceptedCmp,NumTotalPurchases,Customer_Day
3,55012.0,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,660,1,48,1,0,19,260
0,9722.0,2012-02-10,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,103,1,48,1,1,7,1030
3,38175.0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,153,1,37,1,0,8,439
2,58656.0,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,1220,1,65,1,1,28,807
1,52117.0,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,279,1,56,1,0,11,842
1,64813.0,2014-02-01,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,745,1,43,1,0,19,308
3,54222.0,2014-01-03,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,264,1,48,1,0,11,337
1,83512.0,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,2157,0,35,1,5,21,172
2,77520.0,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,1526,1,62,1,4,22,465
1,41154.0,2013-09-04,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,69,1,43,1,0,5,458
1,80398.0,2012-10-11,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,1597,0,55,1,1,25,786
0,18746.0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,64,1,29,0,0,6,191
1,35196.0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,497,1,37,1,0,12,753
1,60230.0,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,1067,1,65,0,0,15,565
1,22108.0,2014-08-05,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,31,2,44,1,0,5,123
1,44392.0,2013-05-09,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,211,2,47,1,0,9,576
3,55424.0,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,877,1,45,1,2,21,741
1,17688.0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,11,1,42,1,0,3,692
3,92491.0,2013-01-05,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,2034,0,38,1,4,24,700
1,90273.0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,1991,0,30,0,4,18,357
3,82571.0,2014-02-04,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,1686,0,59,0,1,24,305
3,38513.0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,324,1,39,0,1,12,312
2,16653.0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,69,1,42,0,1,6,232
1,42586.0,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,252,2,66,1,1,11,768
0,23529.0,2013-07-01,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,54,1,56,0,0,4,523
2,74881.0,2013-08-03,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,964,2,60,1,0,23,490
1,71107.0,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,1327,1,70,1,0,26,657
3,46910.0,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,68,2,57,1,0,5,258
1,18690.0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,60,0,62,1,0,4,708
1,37244.0,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,55,2,66,0,1,4,588
1,82427.0,2014-12-03,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,1456,0,55,1,1,20,3
2,75342.0,2013-06-05,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,563,1,63,0,0,17,549
1,70044.0,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,1504,1,67,0,0,22,656
1,79146.0,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,564,2,54,0,0,17,226
1,77437.0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,1125,0,58,1,1,22,375
1,54984.0,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,358,1,62,1,1,13,196
3,42403.0,2013-11-12,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,42,1,50,1,0,4,389
1,55761.0,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,184,1,57,1,1,8,226
1,37292.0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,460,1,38,1,0,14,597
3,45576.0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,145,0,76,0,1,7,192
1,70321.0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,1376,0,74,1,1,24,689
3,58086.0,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,792,1,52,0,0,21,685
1,81795.0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,1382,0,69,1,0,22,771
0,28389.0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,28,0,74,1,0,3,746
2,66835.0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,1033,0,75,1,0,23,434
1,69901.0,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,882,1,52,0,0,20,556
3,80360.0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,2231,0,72,1,3,13,643
3,63342.0,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,1101,1,60,1,2,16,781
1,44989.0,2012-12-09,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,369,1,47,1,0,11,727
2,31859.0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,48,1,41,0,0,4,282
3,51569.0,2013-12-02,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,467,1,72,0,2,15,369
1,30372.0,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,44,2,50,0,0,5,711
0,16014.0,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,38,2,42,0,0,6,629
1,41120.0,2013-06-11,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,81,2,53,1,0,6,543
2,39763.0,2013-04-08,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,167,1,50,0,1,8,607
3,38725.0,2014-10-05,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,45,2,66,1,0,5,62
1,77981.0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,664,1,49,1,0,18,559
2,62905.0,2013-10-09,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,622,1,57,1,0,17,423
2,13533.0,2013-10-03,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,48,1,42,0,0,5,429
1,59481.0,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,461,1,46,1,0,14,409
1,72117.0,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,1073,1,44,1,0,25,473
2,21955.0,2013-07-09,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,55,1,35,1,0,6,515
1,67131.0,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,976,1,65,1,0,23,620
3,36802.0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,20,1,41,0,0,4,173
1,71853.0,2013-08-05,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,1149,0,39,1,0,16,488
0,28249.0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,43,0,60,1,0,5,174
2,47808.0,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,224,1,46,1,1,8,412
3,25509.0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,101,1,47,0,1,6,809
3,51012.0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,209,0,75,1,0,9,597
1,70596.0,2012-05-10,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,968,0,36,0,0,20,940
3,85431.0,2013-08-06,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,1165,0,69,1,0,16,487
1,42664.0,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,24,1,54,1,0,4,263
1,42586.0,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,252,2,66,1,1,11,768
1,29760.0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,165,1,36,0,0,8,829
3,28973.0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,269,0,44,1,0,11,784
3,39435.0,2013-06-08,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,102,1,48,1,0,6,546
2,65370.0,2013-01-08,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,461,0,37,1,0,18,697
0,20194.0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,47,1,42,0,0,5,719
3,42473.0,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,144,2,45,0,0,7,292
1,64590.0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,1338,0,53,1,0,23,783
1,71232.0,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,917,1,62,1,0,23,373
1,34600.0,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,318,2,50,1,1,12,704
1,46904.0,2012-03-11,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,253,2,54,0,0,10,1000
1,49094.0,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,502,1,48,1,0,15,806
1,36075.0,2013-09-12,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,119,1,38,1,0,6,450
2,60839.0,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,1250,2,42,1,0,16,830
1,77298.0,2013-02-11,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,969,1,42,1,0,23,663
1,34026.0,2013-05-08,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,76,2,71,1,0,6,577
3,48918.0,2014-12-04,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,62,2,58,0,0,5,2
2,82122.0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,1382,0,59,1,1,25,478
1,37697.0,2014-07-02,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,84,1,45,0,0,6,157
1,34074.0,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,255,2,69,1,1,9,511
2,28520.0,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,43,2,61,1,0,4,540
1,62535.0,2013-03-10,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,398,1,66,0,0,13,636
2,36273.0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,76,1,44,0,0,6,234
1,63404.0,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,902,2,57,1,1,13,183
2,75774.0,2014-02-05,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,823,1,40,1,0,20,304
1,78416.0,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,1179,1,45,1,0,24,162
1,75702.0,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,1921,1,47,1,1,28,783
2,59385.0,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,185,2,70,1,0,8,587
1,37070.0,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,433,2,55,0,1,14,626
1,44689.0,2014-10-01,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,34,2,70,1,1,4,66
1,53977.0,2013-08-06,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,907,1,63,1,0,22,487
3,7144.0,2013-07-12,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,416,2,55,0,0,25,512
1,18701.0,2013-04-06,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,44,2,57,0,0,6,609
1,90369.0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,1588,0,65,1,1,16,222
3,63159.0,2012-05-11,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,1797,0,47,0,1,16,939
1,37758.0,2012-04-10,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,40,2,55,1,0,4,970
3,46757.0,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,1143,1,58,0,0,15,750
2,79734.0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,914,0,52,1,1,13,161
1,63207.0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,1502,0,29,1,1,11,685
1,72071.0,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,1338,1,67,0,0,17,660
3,21840.0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,27,1,38,1,0,4,503
2,58582.0,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,763,1,39,1,1,20,434
1,72282.0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,1331,0,70,0,1,21,505
1,50387.0,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,525,2,65,1,0,16,462
3,32583.0,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,9,2,60,1,0,3,174
1,62568.0,2014-07-04,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,953,1,59,1,1,13,155
2,44635.0,2013-11-10,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,68,2,50,0,0,5,391
2,33316.0,2013-04-10,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,131,2,50,0,0,7,605
1,63967.0,2013-09-08,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,882,1,53,1,0,20,454
2,52513.0,2012-04-09,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,1149,0,43,1,0,23,971
1,25293.0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,37,1,52,1,0,4,447
3,54111.0,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,388,1,56,0,0,13,468
1,78394.0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,1428,0,35,1,1,15,659
2,80739.0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,1633,0,63,1,0,23,562
2,22669.0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,173,1,46,1,1,7,563
1,29236.0,2013-08-10,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,99,1,34,0,0,7,483
1,44911.0,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,215,1,62,1,0,9,631
3,54693.0,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,929,1,59,1,0,23,657
1,48186.0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,219,1,47,1,0,9,261
1,54809.0,2013-11-09,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,174,2,44,1,1,8,392
1,41580.0,2012-10-12,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,92,2,43,1,0,6,785
3,80336.0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,1052,0,51,1,0,24,453
1,47743.0,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,275,1,64,1,1,11,624
2,62972.0,2012-03-08,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,587,1,66,1,0,14,1003
3,57333.0,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,1662,1,67,0,1,22,805
3,32313.0,2013-11-02,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,159,1,39,1,0,8,399
2,84953.0,2013-03-06,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,1024,0,68,0,4,17,640
2,27071.0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,35,1,53,0,0,5,227
2,68148.0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,1042,0,64,1,0,14,462
2,65735.0,2013-07-12,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,395,2,56,1,0,14,512
3,86836.0,2012-12-09,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,557,0,46,1,4,22,727
3,4023.0,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,9,2,58,1,0,0,166
1,30093.0,2013-08-07,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,69,0,31,1,0,5,486
3,57705.0,2014-11-01,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,486,1,55,1,0,15,35
1,25008.0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,34,1,33,0,0,4,307
2,83257.0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,1365,0,26,0,3,27,809
1,22280.0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,13,1,46,1,0,3,566
3,72159.0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,1401,0,43,1,0,20,768
1,64260.0,2013-11-01,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,1574,0,60,1,1,13,400
3,82733.0,2013-10-09,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,1323,0,37,0,1,19,423
2,74290.0,2013-12-08,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,1217,1,50,0,2,28,363
2,58217.0,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,103,3,70,0,0,6,749
2,21024.0,2013-04-07,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,84,0,45,1,0,6,608
3,70116.0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,1536,0,49,1,0,22,679
1,54006.0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,581,1,36,1,0,16,809
3,69063.0,2012-07-11,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,928,1,55,1,0,13,878
2,11448.0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,14,0,46,0,0,3,356
1,61825.0,2013-07-08,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,424,1,42,0,0,14,516
1,70886.0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,960,1,50,1,0,13,418
1,69109.0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,1555,0,39,1,2,19,816
1,60208.0,2012-07-10,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,656,2,48,0,2,18,879
2,32889.0,2013-06-09,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,55,2,53,1,0,6,545
1,34738.0,2014-11-05,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,20,1,37,0,0,4,31
2,30538.0,2012-01-10,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,367,1,50,1,0,13,1061
2,82326.0,2014-10-03,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,2257,0,44,1,4,21,64
3,26642.0,2014-01-03,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,42,1,54,0,0,5,337
1,69932.0,2013-12-06,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,1049,1,57,0,0,24,365
1,44503.0,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,48,2,49,0,0,5,234
3,60200.0,2013-02-01,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,685,1,73,0,0,19,673
1,49638.0,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,39,1,69,0,0,4,231
2,23830.0,2014-07-02,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,43,0,34,0,0,4,157
2,33051.0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,835,0,62,0,1,18,842
1,72905.0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,1515,0,63,1,1,19,319
3,69702.0,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,1039,1,70,1,0,24,655
1,70300.0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,1596,1,46,0,0,23,509
3,70643.0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,1828,0,37,1,1,17,782
3,30396.0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,34,1,52,1,2,4,220
3,50616.0,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,149,1,53,0,0,8,232
2,62772.0,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,946,1,52,0,1,22,566
3,30298.0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,28,0,36,0,0,5,201
1,52413.0,2012-03-11,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,450,1,37,0,0,15,1000
3,44155.0,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,46,2,64,1,0,4,321
3,86979.0,2013-07-11,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,1702,0,50,0,2,15,513
1,76532.0,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,820,2,46,1,0,21,453
1,42081.0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,382,1,39,1,1,13,648
3,67546.0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,2126,0,33,1,0,19,827
2,88420.0,2014-02-05,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,2069,0,32,1,3,19,304
1,31158.0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,72,1,36,1,0,5,678
1,61671.0,2014-03-06,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,732,1,53,0,2,20,275
1,69719.0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,801,0,47,0,0,10,194
1,49160.0,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,236,1,72,0,0,10,412
0,24882.0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,80,1,43,1,1,4,818
3,90933.0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,1685,0,67,0,1,14,250
3,113734.0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,277,0,76,0,0,27,192
3,59292.0,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,507,1,71,1,0,16,541
3,45759.0,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,68,2,57,1,0,5,651
1,22148.0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,49,0,38,0,0,4,237
2,73395.0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,397,0,34,1,0,14,263
1,29819.0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,39,1,50,0,0,6,408
1,45688.0,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,306,1,53,1,1,12,315
1,62820.0,2013-11-05,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,976,0,67,1,0,13,396
3,60491.0,2013-06-09,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,1028,1,50,1,0,24,545
1,33235.0,2014-05-02,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,70,1,35,1,0,6,218
1,35701.0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,46,0,62,1,0,4,627
2,31535.0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,51,1,41,1,1,4,436
